id,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name
AVwc6fhKIN2L1WUfqRWU,7.75,7.75,USD,"2016,02+Apr","Basil pesto, fresh tomato, red onion and black olives",Pizza Bruschetta
AVwc6fhKIN2L1WUfqRWU,12.5,12.5,USD,"2016,02+Apr","Tender gulf shrimp, creamy white garlic sauce, green onion",Shrimp Scampi Pizza
AVwc-6fkkufWRAb51EsV,116.99,116.99,USD,"2016,04+Jun",NA,Pizza
AVwc-6fkkufWRAb51EsV,14.29,14.29,USD,"2016,04+Jun","Created here in 1985. Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic",The Original Bbq Chicken Pizza
AVwc6gRMkufWRAb50Xhq,4.89,4.89,USD,"2016,04+Jun",NA,Taco Pizza
AVwc6PZ7ByjofQCxjhWW,4.99,4.99,USD,"2015,02+Nov",Traditional pizza logs with pepperoni and mozzarella cheese served with a side of our homemade marinara sauce,Pizza Logs
AVwc6PZ7ByjofQCxjhWW,NA,NA,NA,"2015,20+Oct",Traditional pizza logs with pepperoni and mozzarella cheese served with a side of our homemade marinara sauce,Pizza Logs
AVwc6qfCkufWRAb50ZPu,7.99,7.99,USD,"2016,01+Jul","Crispy breaded chicken, blue cheese and buffalo sauce",Buffalo Pizza
AVwc6qfCkufWRAb50ZPu,6.99,6.99,USD,"2016,01+Jul",NA,Cheese Pizza
AVwc6qfCkufWRAb50ZPu,7.99,7.99,USD,"2016,01+Jul",With onions and green peppers,Grilled Chicken Pizza
AVwc6qfCkufWRAb50ZPu,4.49,4.49,USD,"2016,01+Jul",NA,Pizza Burger
AVwc6qfCkufWRAb50ZPu,4.99,4.99,USD,"2016,01+Jul",NA,Pizza Fries
AVwc6qfCkufWRAb50ZPu,7.99,7.99,USD,"2016,01+Jul",NA,Vegetable Pizza
AVwc6ukfByjofQCxjmww,16,16,USD,"2016,22+Aug",NA,Bbq Chicken Pizza
AVwc6ukfByjofQCxjmww,16,16,USD,"2016,25+Jul",NA,Bbq Chicken Pizza
AVwc6ukfByjofQCxjmww,15,15,USD,"2016,22+Aug",NA,Pepperoni Pizza
AVwc6ukfByjofQCxjmww,15,15,USD,"2016,23+Mar",NA,Pepperoni Pizza
AVwc6ukfByjofQCxjmww,16,16,USD,"2016,25+Jul",NA,Smoked Chicken Bbq Pizza
AVwc6ukfByjofQCxjmww,15,15,USD,"2016,22+Aug",NA,Spinach Artichoke Pizza
AVwc6ukfByjofQCxjmww,15,15,USD,"2016,25+Jul",NA,Wood Fire Grilled Pizza
AVwc6XFQByjofQCxjiuh,7.29,7.29,USD,"2016,09+May",NA,Pizza Steak
AVwc76ibIN2L1WUfqgvR,15,15,USD,"2016,22+Aug",NA,Garden Pizza
AVwc77eP_7pvs4fz0i_f,4.75,4.75,USD,"2016,23+Mar",NA,Cheese Pizza
AVwc77eP_7pvs4fz0i_f,6.99,6.99,USD,"2016,23+Mar",Includes mini greek salad,Gyro Pita Pizza
AVwc77eP_7pvs4fz0i_f,9.75,9.75,USD,"2016,23+Mar",NA,Gyro Pizza
AVwc78RHIN2L1WUfqhDj,10.95,10.95,USD,"2015,23+Oct",Tuna or salmon scallion pancake seaweed spicy kapayaki sauce,Sushi Pizza
AVwc7iviByjofQCxjvlO,1.25,1.25,USD,"2016,05+Apr",NA,Pizza Roll
AVwc7NYgkufWRAb50e-Y,4.5,4.5,USD,"2016,08+Apr",NA,"Italian, Veggie or Pizza Sub"
AVwc-7OI_7pvs4fz1Boz,9,9,USD,"2016,06+Aug",Any topping extra charge will be applied,Adult Cheese Pizza
AVwc-7OI_7pvs4fz1Boz,12.5,12.5,USD,"2016,06+Aug","Roasted artichoke hearts, sweet potatoes, olive tapenade, fresh basil, fire roasted red peppers, mozzarella and herb goat cheese topped with baby arugula",Artichoke and Sweet Potato Pizza
AVwc-7OI_7pvs4fz1Boz,12.5,12.5,USD,"2016,06+Aug","Organic black mission figs, marinated oyster mushrooms, caramelized onions, fire roasted red peppers, mozzarella and gorgonzola cheese topped with fresh basil",Tuscan Fig and Oyster Mushroom Pizza
AVwc7oMNByjofQCxjwes,17.49,9.49,USD,"2016,05+Apr",NA,Captain Jean Pizza
AVwc7oMNByjofQCxjwes,12.5,12.5,USD,"2016,05+Apr",NA,Cheese Pizza
AVwc7oMNByjofQCxjwes,19.99,10.49,USD,"2016,05+Apr",NA,Cove Taco Pizza
AVwc7oMNByjofQCxjwes,19.99,10.49,USD,"2016,05+Apr",NA,Greek Pizza
AVwc7oMNByjofQCxjwes,19.99,10.49,USD,"2016,05+Apr",NA,H.o.g. Pizza
AVwc7oMNByjofQCxjwes,19.99,10.49,USD,"2016,05+Apr",NA,Man Eater Mike Pizza
AVwc7oMNByjofQCxjwes,19.99,10.49,USD,"2016,05+Apr",NA,Maneater Mike Pizza
AVwc7oMNByjofQCxjwes,18.99,9.99,USD,"2016,05+Apr",NA,Pirate Special Pizza
AVwc7oMNByjofQCxjwes,5.79,5.79,USD,"2016,05+Apr","Garlic buttered buns, pizza sauce, pepperoni and provolone cheese baked to bring out the true flavors",Pizza Bread
AVwc7Pzg_7pvs4fz0b5n,12.99,12.99,USD,"2016,08+Apr","Cheese, pepperoni, mushrooms, green peppers, sausage",Deluxe Pizza
AVwc7Pzg_7pvs4fz0b5n,16.99,16.99,USD,"2016,08+Apr","Feta cheese, green olives, black olives, green peppers, onions",Greek Pizza
AVwc7Pzg_7pvs4fz0b5n,1.79,1.79,USD,"2016,08+Apr",NA,Pizza By The Slice
AVwc7Pzg_7pvs4fz0b5n,5.99,5.99,USD,"2016,08+Apr",NA,Pizza Sub
AVwc7Pzg_7pvs4fz0b5n,12.99,12.99,USD,"2016,08+Apr","Pepperoni, mushrooms, onions, green peppers, sausage, meatballs, black olives, extra cheese",Supreme Deluxe Pizza
AVwc7Pzg_7pvs4fz0b5n,12.99,12.99,USD,"2016,08+Apr",NA,Veggie or Meat Deluxe Pizza
AVwc7Pzg_7pvs4fz0b5n,8.99,8.99,USD,"2016,08+Apr","Mozzarella, ricotta and parmesan cheeses",White Pizza
AVwc7zkXByjofQCxjyT1,8.5,8.5,USD,"2016,24+May",A classic featuring our house made pizza sauce.,Broad Street Cheese Pizza
AVwc7zkXByjofQCxjyT1,10,10,USD,"2016,24+May","Mozzarella, ricotta and parmesan cheeses, artichoke hearts, garlic and herbs.",Pizza Bianca
AVwc7zkXByjofQCxjyT1,8.5,8.5,USD,"2016,24+May","Zucchini, tomatoes, artichoke hearts and eggplant.",Vegan Pizza
AVwc83hgByjofQCxj9qW,7,7,USD,"2016,05+Apr","Flat bread seasoned with garlic olive oil topped with mozzarella, parmesan, tomatoes and balsamic glaze.",Margarita Flat Bread Pizza
AVwc8fVqByjofQCxj5pf,12,12,USD,"2016,06+Jul",NA,Tuna Pizza
AVwc8jaqIN2L1WUfqnfY,14.49,14.49,USD,"2016,21+Jun","Hamburger, breakfast bacon, red onions, and cheddar cheese .",Bacon Pizzaburger
AVwc8jaqIN2L1WUfqnfY,7.99,7.99,USD,"2016,21+Jun",Stuffed with an all natural cinnamon apple filling and topped with icing and powdered  sugar . made with real butter and no high fructose corn syrup,Dessert Pizza
AVwc8jaqIN2L1WUfqnfY,13.99,13.99,USD,"2016,21+Jun","Pepperoni, jalapeno, and crushed red peppers .",Las Pizzas Del Fuego
AVwc8jaqIN2L1WUfqnfY,11.99,11.99,USD,"2016,21+Jun",NA,Pizza Rolls
AVwc8jaqIN2L1WUfqnfY,13.39,13.39,USD,"2016,21+Jun","Alfredo sauce, mozzarella, and provolone cheese .",The White Pizza
AVwc8oe0IN2L1WUfqodg,10,10,USD,"2016,29+Mar","Provolone cheese, garlic, olive oil, sliced tomatoes (may substitute another topping)",White Pizza
AVwc8Pa_IN2L1WUfqkMr,14.25,14.25,USD,"2016,27+Mar",NA,Buffalo Chicken Pizza
AVwc8Pa_IN2L1WUfqkMr,15.5,15.5,USD,"2016,27+Mar",NA,Carne Pizza
AVwc8Pa_IN2L1WUfqkMr,11,11,USD,"2016,27+Mar",NA,Deluxe Style Pizza
AVwc8Pa_IN2L1WUfqkMr,13,13,USD,"2016,27+Mar",NA,Hawaiian Pizza
AVwc8Pa_IN2L1WUfqkMr,5,5,USD,"2016,27+Mar",NA,Pepperoni Pizza Steak
AVwc8Pa_IN2L1WUfqkMr,4.5,4.5,USD,"2016,27+Mar",NA,Pizza Steak
AVwc8Pa_IN2L1WUfqkMr,11,11,USD,"2016,27+Mar",NA,Plain Cheese Pizza
AVwc8Pa_IN2L1WUfqkMr,14,14,USD,"2016,27+Mar",NA,Primavera Pizza
AVwc8Pa_IN2L1WUfqkMr,14,14,USD,"2016,27+Mar",NA,Sicilian Style Pizza
AVwc8Pa_IN2L1WUfqkMr,13.5,13.5,USD,"2016,27+Mar",NA,Veggie Pizza
AVwc8Pa_IN2L1WUfqkMr,11.5,11.5,USD,"2016,27+Mar",NA,White Pizza
AVwc8WR6IN2L1WUfqlY-,14,14,USD,"2016,16+Aug","house made sausage, pickled onion, broccoli rabe, creamy goat cheese",Wood Oven Pizza
AVwc8ZEMkufWRAb50rLa,12.99,12.99,USD,"2016,31+Mar",NA,Cheese Pizza
AVwc8ZEMkufWRAb50rLa,7.99,4.99,USD,"2016,31+Mar",NA,Pizzaroni
AVwc8ZEMkufWRAb50rLa,NA,NA,NA,"2016,31+Mar",NA,Taco Pizza
AVwc8ZEMkufWRAb50rLa,NA,NA,NA,"2016,31+Mar",NA,Veggie Pizza
AVwc8zN5kufWRAb50vOW,9.99,9.99,USD,"2016,06+May",NA,Large Cheese Pizza.
AVwc8zN5kufWRAb50vOW,14.99,14.99,USD,"2016,06+May",NA,Large Supreme Pizza.
AVwc8zN5kufWRAb50vOW,3.99,3.99,USD,"2016,06+May",NA,Small Cheese Pizza
AVwc8zN5kufWRAb50vOW,5.99,5.99,USD,"2016,06+May",NA,Small Supreme Pizza
AVwc9AvtIN2L1WUfqsLW,4.95,4.95,USD,"2016,26+Mar",NA,Great Tasting Cheese Pizza
AVwc9AvtIN2L1WUfqsLW,4.99,4.99,USD,"2016,26+Mar",8 Pizza Points,Original Herb Cheese Pizza Points
AVwc9cQSIN2L1WUfqwoW,NA,NA,NA,"2016,11+Aug",NA,Chicago Classic Deep Dish Pizza
AVwc9cQSIN2L1WUfqwoW,12.49,12.49,USD,"2016,11+Aug","Chicken, roasted red peppers, garlic and spinach topped with mozzarella, drizzled with basil pesto",Chicken Verde Artisan Crust Pizza
AVwc9cQSIN2L1WUfqwoW,11.49,11.49,USD,"2016,11+Aug",NA,Classic Margherita Artisan Crust Pizza
AVwc9cQSIN2L1WUfqwoW,10.99,10.99,USD,"2016,11+Aug",NA,Gluten Free Cheese Tomato Thin Crust Pizza
AVwc9cQSIN2L1WUfqwoW,11.99,11.99,USD,"2016,11+Aug",NA,Gluten Free Pepperoni Thin Crust Pizza
AVwc9cQSIN2L1WUfqwoW,11.49,11.49,USD,"2016,11+Aug",NA,Gluten Free Veggie Thin Crust Pizza
AVwc9cQSIN2L1WUfqwoW,12.49,12.49,USD,"2016,11+Aug",NA,Napoli Artisan Crust Pizza
AVwc9cQSIN2L1WUfqwoW,9.99,9.99,USD,"2016,11+Aug",NA,Pizza Skins
AVwc9cQSIN2L1WUfqwoW,12.99,12.99,USD,"2016,11+Aug","Prosciutto and roasted red peppers topped with aged white cheddar, mozzarella, parmesan and arugula, drizzled with balsamic glaze",Prosciutto Arugula Artisan Crust Pizza
AVwc9gwTkufWRAb502Jb,7.25,7.25,USD,"2016,03+May",NA,Flatbread Pizza of The Day
AVwc9gwTkufWRAb502Jb,NA,NA,NA,"2016,03+May",NA,Meatball Pizza
AVwc-Biq_7pvs4fz04TA,14,14,USD,"2016,05+Aug","Fresh Mozzarella, Slices of Fresh Roma Tomatoes, Zucchini Blossoms, Topped with Fresh Basil Leaves, Dried Oregano, Drizzle of Balsamic Glaze",Caprese Pizza
AVwce1nRByjofQCxetxl,8.95,8.95,USD,"2017,30+Mar",Mozzarella and Ricotta,White Pizza
AVwce8Y1kufWRAb5vn8h,9.99,9.99,USD,"2016,27+Oct",Your Choice Of Bbq Chicken Or Sante Fe,Homemade Mexican Pizza
AVwce8Y1kufWRAb5vn8h,9.99,9.99,USD,"2016,27+Oct","Our Homemade Flour Tortilla And Specialty Blend Cheese, With Spinach, Tomato, Onion And Green Pepper",Vegetarian Mexican Pizza
AVwceqosIN2L1WUflZEO,6.95,6.95,USD,"2016,24+Mar",NA,Chicken Pizza Steak
AVwceqosIN2L1WUflZEO,6.95,6.95,USD,"2016,24+Mar",NA,Pepperoni Chicken Pizza Steak
AVwceqosIN2L1WUflZEO,3.95,3.95,USD,"2016,24+Mar",NA,Pepperoni Pizza Burger
AVwceqosIN2L1WUflZEO,1.5,1.5,USD,"2016,24+Mar",NA,Pepperoni Pizza Pretzel
AVwceqosIN2L1WUflZEO,6.95,6.95,USD,"2016,24+Mar",NA,Pepperoni Pizza Steak
AVwceqosIN2L1WUflZEO,3.95,3.95,USD,"2016,24+Mar",NA,Pizza Burger
AVwceqosIN2L1WUflZEO,3.95,3.95,USD,"2016,24+Mar",NA,Pizza Fries
AVwceqosIN2L1WUflZEO,1.25,1.25,USD,"2016,24+Mar",NA,Pizza Pretzel
AVwceqosIN2L1WUflZEO,1.75,1.75,USD,"2016,24+Mar",NA,Pizza Roll
AVwceqosIN2L1WUflZEO,6.95,6.95,USD,"2016,24+Mar",NA,Pizza Steak
AVwcerdUByjofQCxesKY,1.85,1.85,USD,"2016,24+Mar",NA,Pizza Roll
AVwcev8YByjofQCxesza,2.5,2.5,USD,"2017,08+Apr",NA,Pizza Dough
AVwcev8YByjofQCxesza,1.75,1.75,USD,"2017,08+Apr",NA,Round Pizza By The Slice
AVwceym4IN2L1WUflaOn,1.99,1.99,USD,"2016,01+Apr","Ground beef, melted cheddar cheese and your choice of sauce on a fried corn shell topped with green olives.",Taco Pizza
AVwcf_LY_7pvs4fzvvkV,NA,NA,NA,"2015,30+Nov",NA,Vegetarian Pizza
AVwcf5Ml_7pvs4fzvuki,NA,NA,NA,"2016,17+Apr",Start out with the classic flatbread pizza (your choice of sauce and mozzarella cheese),Byop (build Your Own Pizza)
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun",NA,Arugula Pizza (seasonal)
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun","Butternut squash, roasted brussels sprouts and bacon.",Autumn Pizza (seasonal)
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun","Mortadella, genoa salami, soppressata and provolone cheese.",Bronx Bomber Pizza
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun","Butternut squash, ricotta cheese and sage.",Bruha Pizza
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun","Sausage, rabe and ricotta cheese.",Carne Pizza
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun","Crispy prosciutto chips, ricotta cheese, rosemary and artichokes.",Fennel Pizza (seasonal)
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun","Ricotta, mozzarella and pecorino cheeses.",Formaggi Pizza
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun","Wild mushrooms, grilled portobellos and smoked mozzarella cheese.",Funghi Pizza
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun","Mozzarella cheese, marinara and basil.",Margherita Pizza
AVwcfB-T_7pvs4fzvkL9,8,8,USD,"2016,06+Jun",NA,Nutella Pizza
AVwcfB-T_7pvs4fzvkL9,14,14,USD,"2016,06+Jun","Artichokes, fresh tomatoes and parmesan cheese.",Pesto Pizza (seasonal)
AVwcfcuzByjofQCxe09x,18.6,18.6,USD,"2017,03+Feb",Large,Chicken Supreme Pizza
AVwcfcuzByjofQCxe09x,17.95,17.95,USD,"2017,03+Feb",NA,Loaded Steak Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Arthichoke Heart Chicken Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Bbq Chicken Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Combination Pizza
AVwcfDVeIN2L1WUfldUn,NA,NA,NA,"2016,28+Mar",NA,Create Your Own Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Fire Den Supreme Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Garlic Chicken Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Greek Chicken Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Hawaiian Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Italian Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Pesto Chicken Pizza
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Pesto Sauce Pizza (vegetarian)
AVwcfDVeIN2L1WUfldUn,8.99,8.99,USD,"2016,28+Mar",NA,Pizza Special
AVwcfDVeIN2L1WUfldUn,23.99,9.99,USD,"2016,28+Mar",NA,Vegetarian Pizza
AVwcfGQxkufWRAb5vqD_,NA,NA,NA,"2016,01+Apr",NA,Pizza Sub
AVwcfGQxkufWRAb5vqD_,12.25,12.25,USD,"2016,01+Apr",NA,Taco Pizza
AVwcfHDFIN2L1WUfleAR,12.95,12.95,USD,"2016,26+May",NA,Spicy Tuna Pizza or Spicy Salmon Pizza
AVwcflMGkufWRAb5vv-Z,5.99,5.99,USD,"2016,31+May",NA,Pizza
AVwcflRokufWRAb5vv_p,17,17,USD,"2016,17+Jun",NA,Cheese Pizza
AVwcfo5MByjofQCxe3CV,4,4,USD,"2016,13+Jun",Cheese or Pepperoni,Pizza Slice
AVwcfo5MByjofQCxe3CV,11,11,USD,"2016,13+Jun",Cheese or Pepperoni,Whole Pizza
AVwcfOhW_7pvs4fzvmjz,NA,NA,NA,"2016,24+Apr",NA,Famous Paisans Pizza Sauce Quart
AVwcfOhW_7pvs4fzvmjz,NA,NA,NA,"2016,24+Apr","(two toppings each), 60 Wings and Four 2 liters of Soda.",Four 18 Pizzas
AVwcfOhW_7pvs4fzvmjz,NA,NA,NA,"2016,24+Apr",NA,Gluten Free Pizza
AVwcfP0oIN2L1WUflfgm,6.99,6.99,USD,"2016,29+Oct","Our pizza dough stuffed with pepperoni, cheese and seasonings deep fried to a golden brown.",Pizza Fries
AVwcfqiqByjofQCxe3QD,NA,NA,NA,"2016,06+Jul",With tomato sauce or fresh garlic and olive oil and add the toppings you select for your own pizza combination.,The Original Cheese Pizza
AVwcfr_xByjofQCxe3gc,NA,NA,NA,"2016,08+Aug",NA,Chicago Deep Dish Pizza
AVwcfr_xByjofQCxe3gc,NA,NA,NA,"2016,08+Aug",NA,Pizza Topping Dippers
AVwcfRuCkufWRAb5vsLR,13,13,USD,"2016,24+Apr","shredded mozzarella, corned beef, russian dressing",The Reuben Pizza
AVwcfRuCkufWRAb5vsLR,13,13,USD,"2016,24+Apr",NA,White Pizza
AVwcfXwuByjofQCxe0AL,NA,NA,NA,"2016,05+Apr",NA,Four Pig Pizza
AVwcfXwuByjofQCxe0AL,3.75,3.75,USD,"2016,05+Apr",NA,Pizza Bread
AVwcfZS9IN2L1WUflhUW,NA,NA,NA,"2016,07+May",NA,Classic Pepperoni Lahvosh Pizza
AVwcg5E1IN2L1WUflxD9,NA,NA,NA,"2016,02+Apr","Crisp bacon, provolone, tomato sauce, tomato, lettuce, miracle whip",Blt Pizza
AVwcg5E1IN2L1WUflxD9,NA,NA,NA,"2016,02+Apr",NA,Create Your Own Pizza
AVwcg5E1IN2L1WUflxD9,NA,NA,NA,"2016,02+Apr",NA,Margherita Pizza
AVwcg5E1IN2L1WUflxD9,15.3,5.1,USD,"2016,02+Apr",NA,Margherita Pizza (on Honey Wheat Dough)
AVwcg5E1IN2L1WUflxD9,NA,NA,NA,"2016,02+Apr",NA,New York Style Pizza
AVwcg5E1IN2L1WUflxD9,NA,NA,NA,"2016,02+Apr",NA,Philly Cheese Steak Pizza
AVwcg5E1IN2L1WUflxD9,5.95,5.95,USD,"2016,02+Apr",NA,Pizza
AVwcg5E1IN2L1WUflxD9,5.95,5.95,USD,"2016,02+Apr",NA,Rolled Pizza Bites 10
AVwcg5E1IN2L1WUflxD9,16.2,5.25,USD,"2016,02+Apr",NA,Veggie Pizza (on Honey Wheat Dough)
AVwcg6nxByjofQCxfET_,18.5,18.5,USD,"2015,23+Oct","Grilled chicken, roman lettuce, groutons, caeser salad dressin",Caeser Sald Pizza
AVwcg6nxByjofQCxfET_,20,20,USD,"2015,23+Oct",NA,Caprese Pizza
AVwcg6nxByjofQCxfET_,17,17,USD,"2015,23+Oct","Fresh mozzarella, garlic tomato, and basil",Grandma Pizza (round or Square)
AVwcg6nxByjofQCxfET_,19,19,USD,"2015,23+Oct","Ham, cheese and Pineapple",Hawaiian Pizza
AVwcg6nxByjofQCxfET_,16,16,USD,"2015,23+Oct","Fresh zucchini, onions , tomatoes, mushrooms",Pizza Primavera
AVwcg6nxByjofQCxfET_,16,16,USD,"2015,23+Oct",NA,Pizza Upside Down
AVwcg6nxByjofQCxfET_,16,16,USD,"2015,23+Oct",Vodka sauce,Pizza Vodka Sauce
AVwcg6nxByjofQCxfET_,18,18,USD,"2015,23+Oct",NA,Pizza White
AVwcg6nxByjofQCxfET_,19,19,USD,"2015,23+Oct",NA,Regular Chicken Pizza
AVwcg6nxByjofQCxfET_,20,20,USD,"2015,23+Oct",NA,Taco Pizza
AVwcgAZVkufWRAb5v0t7,5.55,5.55,USD,"2016,11+Jul","Pepperoni, marinara sauce, provolone cheese, mushrooms and italian seasoning",Pizza Sandwich
AVwcgdj2ByjofQCxe_c6,NA,NA,NA,"2016,31+Jul",With fresh fruit,Pizza
AVwcgFoMByjofQCxe7eX,10,10,USD,"2016,06+Jul",NA,Moped Pizza
AVwcgg1e_7pvs4fzv1Z-,7,7,USD,"2016,27+Mar",NA,Bacon Cheddar Burger Pizza
AVwcgg1e_7pvs4fzv1Z-,3,3,USD,"2016,27+Mar",NA,Create Pizza
AVwcgg1e_7pvs4fzv1Z-,7,7,USD,"2016,27+Mar",NA,Howie Maui Pizza
AVwcgg1e_7pvs4fzv1Z-,7,7,USD,"2016,27+Mar",NA,Howie Special Pizza
AVwcgg1e_7pvs4fzv1Z-,12,12,USD,"2016,27+Mar",Loaded with Extra Pepperoni and Extra Mozzarella Cheese.,Large Pepperoni Plus Pizza
AVwcgg1e_7pvs4fzv1Z-,15,15,USD,"2016,27+Mar",NA,Large The Works Pizza
AVwcgg1e_7pvs4fzv1Z-,8,8,USD,"2016,27+Mar",NA,Meat Eaters Pizza
AVwcgg1e_7pvs4fzv1Z-,5,5,USD,"2016,27+Mar",NA,Medium Cheese Pizza
AVwcgg1e_7pvs4fzv1Z-,8,8,USD,"2016,27+Mar",NA,Philly Cheesesteak Pizza
AVwcgg1e_7pvs4fzv1Z-,0.59,0.59,USD,"2016,27+Mar",NA,Pizza Dipping Sauce Cup
AVwcgg1e_7pvs4fzv1Z-,3,3,USD,"2016,27+Mar",NA,Pizza Sub
AVwcgg1e_7pvs4fzv1Z-,4,4,USD,"2016,27+Mar",NA,Pizza Sub Deluxe
AVwcgg1e_7pvs4fzv1Z-,8,8,USD,"2016,27+Mar",NA,The Works Pizza
AVwcgg1e_7pvs4fzv1Z-,7,7,USD,"2016,27+Mar","Mushroom, Slivered Onion, Green Pepper, Black Olive, Sliced Tomato and Mozzarella Cheese.",Veggie Pizza
AVwcgJEP_7pvs4fzvw9_,4.99,4.99,USD,"2016,09+May",NA,Pizza Fries
AVwcgj-hkufWRAb5v63h,6.95,6.95,USD,"2017,23+Jan","Garlic (no charge) , carrots, bacon, mushrooms, onions, sauteed onions, green peppers, fresh tomatoes, broccoli, black olives, pepperocini, hot pepper rings, pineapple, pepperoni, sausage, ham, meatball, vermont cheddar, ricotta blend, extra cheese, anchovies.",Cheese Pizza
AVwcgJpG_7pvs4fzvxFA,12.95,12.95,USD,"2017,18+Apr","Mozzarella, fontina, red onion and cilantro",B.b.q. Chicken Pizza
AVwcgJpG_7pvs4fzvxFA,NA,NA,NA,"2017,18+Apr",NA,Build Your Own Pizza
AVwcgJpG_7pvs4fzvxFA,10.95,10.95,USD,"2017,18+Apr",NA,Cheese Pizza
AVwcgJpG_7pvs4fzvxFA,NA,NA,NA,"2017,18+Apr",NA,French Bread Pizza
AVwcgJpG_7pvs4fzvxFA,NA,NA,NA,"2017,18+Apr",NA,Gluten Free Veg Out Pizza
AVwcgJpG_7pvs4fzvxFA,12.95,12.95,USD,"2017,18+Apr","Canadian bacon, ham, fresh pineapple, red onion, tomato sauce and mozzarella",Hawaiian Pizza
AVwcgJpG_7pvs4fzvxFA,11.95,11.95,USD,"2017,18+Apr",NA,Pepperoni Pizza
AVwcgJpG_7pvs4fzvxFA,12.95,12.95,USD,"2017,18+Apr","Roasted eggplant, red and yellow peppers, grilled onion, artichokes, kalamata olives, tomato and mozzarella. goat cheese on request",Roasted Vegetable Pizza
AVwcgJpG_7pvs4fzvxFA,12.95,12.95,USD,"2017,18+Apr","Italian sausage, prosciutto, pepperoni, spicy salami, caramelized onions and tomato",Spicy Meat Pizza
AVwcgJpG_7pvs4fzvxFA,NA,NA,NA,"2017,18+Apr",NA,Thai Dye Pizza
AVwcgJpG_7pvs4fzvxFA,12.95,12.95,USD,"2017,18+Apr","Pepperoni, sausage, peppers, onions, mushrooms, mozzarella and tomato. kalamata olives on request",The Everything Pizza
AVwcgkidkufWRAb5v6_Y,8.99,8.99,USD,"2016,25+Mar",NA,Thin Crust Margarita Pizza
AVwcgkVj_7pvs4fzv2EZ,11,11,USD,"2016,06+Aug","olive oil, roasted wild mushrooms, goat cheese fried shallots",Mushroom Hunter Pizza
AVwcgmsOByjofQCxfBBy,18.99,18.99,USD,"2016,20+Apr","Fresh Tomato, Fresh Mozzarella and Basil",Caprese Pizza
AVwcgmsOByjofQCxfBBy,11.5,11.5,USD,"2016,20+Apr",NA,Pizza
AVwcgmsOByjofQCxfBBy,14.99,14.99,USD,"2016,20+Apr",Fresh Garlic and Basil Sprinkled with Parmigiana and Reggiano,Pizza Marinara
AVwcgmsOByjofQCxfBBy,18.99,18.99,USD,"2016,20+Apr","Spinach, Eggplant, Sliced Tomato and Mushrooms",Pizza Primavera
AVwcgmsOByjofQCxfBBy,5.49,5.49,USD,"2016,20+Apr","Eggplant Parmigiana, Chicken Parmigiana, and Pepperoni Rolls",Pizza Rolls
AVwcgmsOByjofQCxfBBy,2.5,2.5,USD,"2016,20+Apr",NA,Pizza Toppings
AVwcgmsOByjofQCxfBBy,18.99,18.99,USD,"2016,20+Apr","Eggplant, Ricotta Cheese, Tomato Sauce, Mozzarella and Romano Cheese",Sorrentino Pizza
AVwcgmsOByjofQCxfBBy,3.5,3.5,USD,"2016,20+Apr","Grilled Chicken, Goat Cheese, Gorgonzola, Broccoli Rabe",Specialty Pizza Toppings
AVwcgmsOByjofQCxfBBy,17.99,17.99,USD,"2016,20+Apr","Freshly Sauteed Spinach, Mozzarella and Garlic",Spinach Pizza
AVwcgmsOByjofQCxfBBy,18.99,18.99,USD,"2016,20+Apr","Ricotta, Mozzarella and Garlic",White Pizza
AVwcgOGXIN2L1WUflpvj,23.5,17.5,USD,"2016,06+Nov",NA,Meat Lover Pizza
AVwcgOGXIN2L1WUflpvj,16,10.75,USD,"2016,06+Nov",NA,New York Style Pizza
