id,address,categories,city,country,keys,latitude,longitude,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,menuPageURL
AVwcqo1LIN2L1WUfnixY,283 U.S. 22,Diner,Califon,US,us/nj/califon/283us22/854809841,40.640364,-74.796613,Spinning Wheel Diner,7830,USD,0,25,NJ,NA
AVwcqo2hkufWRAb5xtPh,51 Commercial Ave,"Sandwich Place,Deli / Bodega,Restaurants,Bagels,Deli / Bodega, Coffee Shop, and Sandwich Place,Coffee Shop,Delicatessens",New Brunswick,US,us/nj/newbrunswick/51commercialave/-2115681364,40.48803,-74.43908,Park Deli Too,8901,USD,0,25,NJ,NA
AVwcqoG8_7pvs4fzxpIU,11 01 43rd Ave,"Restaurant,hotel bar,Italian Restaurants,Bars,Mediterranean Restaurants,Breakfast Brunch & Lunch Restaurants,,Night Clubs,Restaurants",Long Island City,US,us/queens/longislandcity/110143rdave/-247399974,40.752052,-73.947544,Villa Enrico,11101,USD,31,50,Queens,NA
AVwcqoqWByjofQCxg1xM,26601 Aliso Creek Rd,"Restaurant,Bagel Shop,Bagel Shop, Caf, and Coffee Shop,Caf,Coffee Shop,Café,Restaurants,Breakfast Brunch & Lunch Restaurants,,Coffee & Espresso Restaurants,Sandwich Shops,Bagels",Aliso Viejo,US,us/ca/alisoviejo/26601alisocreekrd/457704102,33.57563,-117.72453,Bagels & Brew,92656,USD,25,40,CA,NA
AVwcquMGByjofQCxg2nN,1066 Hanes Mall Blvd,Pizza Place and Italian Restaurant,Winston Salem,US,us/hanes/winstonsalem/1066hanesmallblvd/1366666233,36.06917764,-80.32186568,Mario's Pizza,27103,NA,NA,NA,Hanes,NA
AVwcr1EiIN2L1WUfnwTC,222 And 222a Prospect W,"Bagel Shop,Bagel Shop South Slope",Brooklyn,US,us/ny/brooklyn/222222aprospectw/-1926345859,40.66001973,-73.980779,Terrace Bagel,11215,USD,0,25,NY,NA
AVwcr6_NIN2L1WUfnxWQ,2417 Oneil Blvd,"Mckeesport Restaurants,Pizza Place",Mckeesport,US,us/pa/mckeesport/2417oneilblvd/-878242868,40.351893,-79.82724,Mama Pepino's Pizza,15131,NA,NA,NA,PA,NA
AVwcr6qqByjofQCxhENy,3100 Lakeville Hwy,Coffee Shop,Petaluma,US,us/ca/petaluma/3100lakevillehwy/1546354706,38.23448,-122.595933,Starbucks Coffee,94954,USD,0,25,CA,NA
AVwcrE9CByjofQCxg6sC,14933 Pulaski Rd,"BBQ Joint,Food,Restaurants,Food & Entertainment",Midlothian,US,us/il/midlothian/14933pulaskird/1087710218,41.620934,-87.717489,Hog Wild,60445,NA,NA,NA,IL,NA
AVwcrFjTByjofQCxg6y_,9101 International Dr,Restaurant,Orlando,US,us/fl/orlando/9101internationaldr/613728091,28.432958,-81.471476,Maggiano's - Orlando,32819,USD,0,30,FL,NA
AVwcrIg_ByjofQCxg7Ug,9110 Selborne Ln,"American Restaurant,Restaurant",Palmetto,US,us/ga/palmetto/9110selborneln/103307,33.5246915,-84.7358228,The Hil,30268,USD,0,30,GA,NA
AVwcrK7LByjofQCxg70L,6590 Sugarloaf Pkwy,Italian Restaurant,Duluth,US,us/ga/duluth/6590sugarloafpkwy/680194968,33.99702659,-84.0932849,Vinny's New York Pizza & Grill,30097,USD,25,40,GA,NA
AVwcrMqlkufWRAb5xzi4,2026 S Milledge Ave,"Pizza,Italian Restaurants,Restaurants,Pizza Place",Athens,US,us/ga/athens/2026smilledgeave/2142991253,33.9237,-83.37992,Bulldawgs Pizza,30605,NA,NA,NA,GA,http://www.yellowpages.com/athens-ga/mip/bulldawgs-pizza-1986980/menu?lid=1986980
AVwcrO2T_7pvs4fzxwBR,303 SE 17th St,"Pizza Place,Italian Restaurant,Pizza,Restaurants",Ocala,US,us/fl/ocala/303se17thst/-1790402452,29.171679,-82.13436,Pronto Pizza,34471,NA,NA,NA,FL,NA
AVwcrpQLByjofQCxhBOm,208 2nd St S,"American Restaurant,Restaurant,Bowling Alley",Sartell,US,us/mn/sartell/2082ndsts/1795311569,45.61487,-94.20777,Great River Bowl & Partners Pub,56377,NA,NA,NA,MN,NA
AVwcrRCi_7pvs4fzxwRP,11633 San Vicente Blvd,"Italian Restaurant,Cocktail Bar,Bar",Los Angeles,US,us/brentwood/losangeles/11633sanvicenteblvd/-1136668695,34.054242,-118.46324,Toscana,90049,NA,NA,NA,Brentwood,NA
AVwcrsS6kufWRAb5x5Jo,45 Washington Ave,"Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza",Wheeling,US,us/mozart/wheeling/45washingtonave/-1237775763,40.07127,-80.68502,Greco's,26003,NA,NA,NA,Mozart,http://www.yellowpages.com/wheeling-wv/mip/grecos-457951079/menu
AVwcrT4TkufWRAb5x0xl,132 S Water St,"Deli / Bodega,Restaurant",Kent,US,us/oh/kent/132swaterst/1711638831,41.15317,-81.35845,Mr Zubs Deli,44240,NA,NA,NA,OH,NA
AVwcrUxbByjofQCxg9j_,2815 N Loop 1604 E,"Pizza Place,Caterers,Restaurants,Pizza",San Antonio,US,us/hollywoodpark/sanantonio/2815nloop1604e/16069619,29.602133,-98.443596,Little Nick's New York Pizzeria,78232,NA,NA,NA,Hollywood Park,http://www.yellowpages.com/san-antonio-tx/mip/little-nicks-new-york-pizzeria-467069767/menu?lid=467069767
AVwcsAcmByjofQCxhFTX,1604 N State Highway 161,"Pizza Place,Restaurants,Pizza Place Southwest Dallas",Grand Prairie,US,us/tx/grandprairie/1604nstatehighway161/2120630398,32.763278,-97.028265,Mr Jims Pizza Inc,75050,NA,NA,NA,TX,NA
AVwcsCfz_7pvs4fzx5E1,1365 Sam Nunn Blvd,"Pizza Place,American",Perry,US,us/ga/perry/1365samnunnblvd/1758274809,32.46707731,-83.74068329,Phat Boyz New York Style Pizzeria,31069,USD,10,15,GA,NA
AVwcscMGkufWRAb5yBBM,201 Railroad St W,"Bar,Bar Heart of Missoula",Missoula,US,us/mt/missoula/201railroadstw/95472180,46.8759566,-113.9938798,The Depot,59802,NA,NA,NA,MT,NA
AVwcsDrqByjofQCxhF8w,1970 W Market St,"American,Restaurant",Akron,US,us/oh/akron/1970wmarketst/1027019294,41.113334,-81.578683,Ken Stewart's Grille,44313,USD,31,50,OH,NA
AVwcsfwgIN2L1WUfn3vy,1036 Volvo Pkwy,"Pizza Place,Italian Restaurant,Pizza Place and Italian Restaurant",Chesapeake,US,us/va/chesapeake/1036volvopkwy/826645254,36.76948,-76.22317,Ynot Italian,23320,USD,25,40,VA,NA
AVwcsnHRIN2L1WUfn5GW,1136 Thorn Run Rd,"Restaurant,Restaurants,Italian Restaurants,Pizza,Pizza Place",Coraopolis,US,us/carpolis/coraopolis/1136thornrunrd/307577910,40.505474,-80.207523,Pizza Bella,15108,NA,NA,NA,Carpolis,http://www.citysearch.com/profile/menu/35759673?singlePlatformId=pizza-bella-2
AVwcsQ4PByjofQCxhIM1,21616 Hwy 410,Mexican Restaurant,Bonney Lake,US,us/bonneylk/bonneylake/21616hwy410/1087783453,47.1662622,-122.1412438,Mazatlan Restaurant,98391,USD,25,40,Bonney Lk,NA
AVwcsUxWkufWRAb5yABw,10 Old Clairton Rd,"Chicken Restaurants,Caterers,Delicatessens,Take Out Restaurants,American Restaurants,Restaurants,American Restaurant,wich Place,Fried Chicken Joint,Poultry Retail",Pittsburgh,US,us/westmifflin/pittsburgh/10oldclairtonrd/176876435,40.34019,-79.964893,Chicken Derby Inc,15236,USD,0,25,West Mifflin,NA
AVwcsvVV_7pvs4fzyAoH,2141 Lindau Ln,Restaurant,Minneapolis,US,us/mn/minneapolis/2141lindauln/-280278898,44.856226,-93.241336,"Cedar + Stone, Urban Table",55425,USD,31,50,MN,NA
AVwcswEIIN2L1WUfn6rU,9045 Crawfordsville Rd,Restaurant,Indianapolis,US,us/in/indianapolis/9045crawfordsvillerd/1507645186,39.815704,-86.32256,Lola's Bowl and Bistro,46234,USD,0,30,IN,NA
AVwcszg2ByjofQCxhOIN,3189 King Ave W,"Pizza,Restaurants",Billings,US,us/mt/billings/3189kingavew/-1295500698,45.75524,-108.59658,That Pizza Place,59102,NA,NA,NA,MT,NA
AVwct39Q_7pvs4fzyM1h,302 N Main St,"Take Out Restaurants,Bars,Mediterranean Restaurants,Restaurants,Middle Eastern Restaurants,Family Style Restaurants,Italian Restaurants,Pizza,Taverns,Greek Restaurants,Night Clubs",Blacksburg,US,us/va/blacksburg/302nmainst/1716720784,37.23098,-80.4148,Cellar Restaurant,24060,NA,NA,NA,VA,NA
AVwc-tBG_7pvs4fz0_PS,9240 Guy R Brewer Blvd,"Chicken Restaurants,Restaurants,Fast Food Restaurants",Jamaica,US,us/queens/jamaica/9240guyrbrewerblvd/-447110672,40.704094,-73.79666,Crown Fried Chicken,11433,USD,0,25,Queens,http://www.yellowpages.com/jamaica-ny/mip/crown-fried-chicken-10047798/menu
AVwctgD5_7pvs4fzyI8_,780 SE Bishop Blvd,"Casinos,Restaurants,Bowling Alleys,Bowling Alley,Casino,American Restaurant,Bars,Bowling,American Restaurants,Caterers,Party & Event Planners,Breakfast Brunch & Lunch Restaurants,,Night Clubs",Pullman,US,us/wa/pullman/780sebishopblvd/-705487466,46.713608,-117.17121,Zeppoz,99163,NA,NA,NA,WA,http://www.yellowpages.com/pullman-wa/mip/zeppoz-76297/menu?lid=76297
AVwctibRByjofQCxhV9s,242 W Broadway,"Mexican Restaurant,Cocktail Bar,Sports Bar,Mexican Restaurant, Cocktail Bar, and Sports Bar",Gardner,US,us/ma/gardner/242wbroadway/-1422966616,42.560816,-71.989132,Southside Grill & Margarita Factory,1440,USD,25,40,MA,NA
AVwctjExByjofQCxhWE4,1730 E Highland Dr,"Pizza,Italian Restaurants,Restaurants,Take Out Restaurants,Pasta,Family Style Restaurants,Italian Restaurant,Fast Food Restaurant",Jonesboro,US,us/ar/jonesboro/1730ehighlanddr/-1070793882,35.82161,-90.68704,Fazoli's,72401,NA,NA,NA,AR,http://www.yellowpages.com/jonesboro-ar/mip/fazolis-452259397/menu
AVwctPuhByjofQCxhSsz,7270 Victoria Park Ln,"Pizza Place,Restaurant",Rancho Cucamonga,US,us/ca/ranchocucamonga/7270victoriaparkln/880763946,34.121605,-117.530045,Anya's Pizza,91739,NA,NA,NA,CA,NA
AVwctPUlIN2L1WUfn_t4,8605 Highway 107,Mexican Restaurant,Sherwood,US,us/nlr/sherwood/8605highway107/-1855720711,34.83388252,-92.23210596,Senior Tequila,72120,USD,0,25,Nlr,NA
AVwctQNTkufWRAb5yKHW,16607 Champion Way,"Restaurants,Food and Beverage,French Restaurants,French Restaurant",Sandy,US,us/or/sandy/16607championway/-2106010200,45.40385,-122.29588,Paris Cafe,97055,USD,25,40,OR,http://www.yellowpages.com/sandy-or/mip/paris-cafe-473207124/menu
AVwctrQH_7pvs4fzyKuJ,442 W Hillcrest Dr,Restaurant,Thousand Oaks,US,us/ca/thousandoaks/442whillcrestdr/-2137524045,34.1847928,-118.8856,The Cheesecake Factory - Thousand Oaks,91360,USD,0,30,CA,NA
AVwctsGY_7pvs4fzyK2x,363 W 46th St,"American Restaurants,Bars & Pubs,Bar, Burger Joint, and Sports Bar,Bar,Burger Joint,Sports Bar",New York,US,us/nyc/newyork/363w46thst/-1896460006,40.760795,-73.989928,House of Brews,10036,USD,25,40,Nyc,NA
AVwctSiG_7pvs4fzyGwz,61160 S Highway 97,Pizza Place,Bend,US,us/or/bend/61160shighway97/-447384370,44.02054196,-121.3156524,Papa Murphy's Pizza,97702,NA,NA,NA,OR,NA
AVwcttl4_7pvs4fzyLES,310 S California Ave,"coffee shop,Coffee Shop and Caf,Caf��,Café",Palo Alto,US,us/ca/paloalto/310scaliforniaave/1291862198,37.42731435,-122.1440542,Printers Inc Cafe,94306,NA,NA,NA,CA,NA
AVwctVNA_7pvs4fzyHHk,465 Buckland Rd,"Food and Beverage,Pizza Place",South Windsor,US,us/wapping/southwindsor/465bucklandrd/-860396388,41.823402,-72.55363228,Campion's Pizza,6074,NA,NA,NA,Wapping,NA
AVwctxnpIN2L1WUfoFuY,1829 Eastgate Rd,"Pizza,Italian Restaurants,Restaurants",Toledo,US,us/oh/toledo/1829eastgaterd/1993093080,41.60682,-83.65281,Gino's Pizza,43614,NA,NA,NA,OH,NA
AVwctxo3kufWRAb5yPov,519 Germantown Pike,Japanese Restaurant,Lafayette Hill,US,us/pa/lafayettehill/519germantownpike/2026351160,40.08662,-75.252304,Kimono Japanese & Chinese Restaurant,19444,NA,NA,NA,PA,NA
AVwcu5oe_7pvs4fzyXcM,380 Route 909,Pizza Place,Verona,US,us/pa/verona/380route909/-1462566191,40.52745557,-79.81074983,Somma Pizza & Sports Bar,15147,USD,25,40,PA,NA
AVwcu7Kc_7pvs4fzyXtR,11800 W Broad St,Pizza Place,Henrico,US,us/va/henrico/11800wbroadst/-220003116,37.65667639,-77.61892303,California Pizza Kitchen,23233,USD,25,40,VA,NA
AVwcu-cgIN2L1WUfoSyX,5770 W Irlo Bronson Memorial Hwy,Gift Shop,Kissimmee,US,us/fl/kissimmee/5770wirlobronsonmemorialhwy/-1931661389,28.328843,-81.51588,Lucky Mouse Chinese Gifts,34746,NA,NA,NA,FL,NA
AVwcudMQkufWRAb5yWk0,2811 Nostrand Ave,"Restaurant,Food,Bakery,Tea Room",Brooklyn,US,us/ny/brooklyn/2811nostrandave/839157793,40.61569,-73.944496,Tea For Two Lite,11229,NA,NA,NA,NY,NA
AVwcuG1S_7pvs4fzyPCH,191 San Felipe Rd,"Caterers,Restaurants,Pizza Place,Pizza",Hollister,US,us/ca/hollister/191sanfeliperd/1977261556,36.858784,-121.40163,Straw Hat Pizza,95023,NA,NA,NA,CA,http://www.yellowpages.com/hollister-ca/mip/straw-hat-pizza-3756407/menu
AVwcuhKgIN2L1WUfoN6G,572 2nd Ave,Italian Restaurant,Troy,US,us/pleasantdale/troy/5722ndave/-1998909006,42.77473147,-73.67688169,Verdile's,12182,USD,25,40,Pleasantdale,NA
AVwcuj1_ByjofQCxhhOK,650 Westchester Ave,"Spanish Restaurant,Latin American Restaurant,Latin American Restaurant and Spanish Restaurant West Bronx",Bronx,US,us/ny/bronx/650westchesterave/-1480268959,40.81603,-73.90865,Paloma's Pasta Cafe,10455,USD,50,55,NY,NA
AVwcuMpuIN2L1WUfoKKm,39 Broad St,Sushi Restaurant,Morristown,US,us/nj/morristown/39broadst/-1081285814,40.79785715,-74.48304028,Masago,NA,NA,NA,NA,NJ,NA
AVwcuRba_7pvs4fzyQ05,Goat Is,"Scenic Lookout,Caverns & Caves,Nature & Parks",Niagara Falls,US,us/ny/niagarafalls/goatis/474426823,43.08242995,-79.07126427,Cave of The Winds,14303,NA,NA,NA,NY,NA
AVwcuTJ6ByjofQCxheKR,510 S Mason Rd,"Automotive,Vehicle Service and Repair,Pizza Place,Pizza Place West Memorial",Katy,US,us/tx/katy/510smasonrd/-1944807911,29.776645,-95.753157,Maaco Collision Repair & Auto Painting,77450,NA,NA,NA,TX,NA
AVwcuxpu_7pvs4fzyV5t,8352 S Pulaski Rd,"Pizza Place,Italian Restaurants,Pizza,Caterers,Hamburgers & Hot Dogs,Restaurants",Chicago,US,us/il/chicago/8352spulaskird/1745551544,41.740826,-87.72163,Angie's Restaurant Pizzeria,60652,NA,NA,NA,IL,http://www.yellowpages.com/chicago-il/mip/angies-restaurant-pizzeria-6144769/menu
AVwcuygGByjofQCxhjgl,9470 Dayton Lebanon Pike,"Catering,Restaurants,Barbecue Restaurants,Delis And Delicatessens",Dayton,US,us/washingtontownship/dayton/9470daytonlebanonpike/1889229254,39.607085,-84.160682,Centerville Pizza & Bbq,45458,NA,NA,NA,Washington Township,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QTpkD6brH8TrueiUdWZmAN08Ey-9OPFwFcR1DCc0GDyexjU0FlQ6HMMXtWYLyOB_cuUXyUg7Ukuw492XWvaD8Oq4_hyF0Ix96Gaz6x1HwrRz99-rFcCCuxbQNcc53JC8h6ND8q68fJOCB-WG6F39jOh-JhHaNM6RM-6xygaRPikTHRYsWbZbW6qOQrSGpZ0BTP8Dj9Ah495mriPILBABnhrMiMagrcIyrvmdqyroIN7xlYDNgLheA-AdCVdc9ur7BWvLPVbt5QTA_gfsJMCS52vFpQfy9irVLMd23Rzhpl3-mr94lb7qZ9INdFf5j9rQb2X79WeM9fJyDZlbhM7ebxKgRbrWZnIfcltd6kOL6lO_huPm8lt3lssrquG0IkZ7MM5-Hf67NZ8HgDKejVNhwjfxNrC1K7UKRtFErh-Gjhu8DflGj2CC8niwJEACZmaltQ&placement=listing_profile&cs_user=unknown&cs_session=c590023bb5cf2fba84c074d7d9361493e603db13
AVwcv_HQIN2L1WUfoeDQ,27 High St,"Italian Restaurant,American Restaurant",Clinton,US,us/ma/clinton/27highst/1667887552,42.416479,-71.684601,Ristorante Via Alto 27,1510,USD,50,55,MA,NA
AVwcv9hGByjofQCxhwve,720 N Wls,Restaurant,Chicago,US,us/il/chicago/720nwls/-834636444,41.89544,-87.634297,The Boarding House,60654,USD,31,50,IL,NA
AVwcvBKMkufWRAb5ycjT,7408 Windsor Mill Rd,"Take Out Restaurants,Restaurants,Italian Restaurants,Pizza,Pizza Place",Windsor Mill,US,us/md/windsormill/7408windsormillrd/-2068254221,39.34125,-76.76138,Pizza City,21244,NA,NA,NA,MD,http://www.yellowpages.com/windsor-mill-md/mip/pizza-city-17266977/menu?lid=17266977
AVwcvFiPIN2L1WUfoT5C,1033 Kilbery Ln,Pizza Place,North Aurora,US,us/il/northaurora/1033kilberyln/1900565234,41.81706968,-88.34910797,Raimondo's Pizza,60542,USD,25,40,IL,NA
AVwcvhhQIN2L1WUfoYzu,203 S Sandusky Ave,"Restaurants,Pizza Place,Restaurant",Upper Sandusky,US,us/oh/uppersandusky/203ssanduskyave/1742000482,40.8256,-83.2813,Susie's Pizza Inc,43351,NA,NA,NA,OH,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qch20J1WNkXX61_nGybYOgn5dnzN7Z-lAM4f9kYCZ2R1tBtLklTRsRdx_NShRhdarjq9k6M07e7DXEEZvC6847LxfM6eddV39Jc9U3qHwoEZkmZOOxFe8LnrBOgFJvZwQopUhmIGYcKI0YtCmVMTptOGeUdsghr0QTbhPAF612SSX3G1BWOqKpQsk3ILZfnu_-h2r_viyRUwWRz44ON13fDtg4JELbGADsjMb5UjcskxfIdg9_Hm4g7yZ-ZwA-C1nBcWcUXm6RaBbO_F2iT5drynrLevcqsHOFUhT6zDXN5gpTFjLF4fbNbP90XHQwQCwpM0HDq0YKHSzYacCRfBhc8bSpvwi61gRWrpbzDbx4Vg6UNHI4CAj4_-8bGz01gXuDMBC56-CzRxEsepbuCwOw__tbu0BSQPxSbDnFl5KqWnzq2L25ZE0MHhBIP1IGKovJMhgS7AAjFG&placement=listing_profile&cs_user=unknown&cs_session=c60df4aa3685d02c63ac4c1870dd02be8c19d88a
AVwcvhhRByjofQCxhrwf,6550 Lincoln Ave,Italian Restaurant,Woodridge,US,us/il/woodridge/6550lincolnave/-1357938676,41.76603036,-88.06817651,Clara's,60517,USD,50,55,IL,NA
AVwcvhrJkufWRAb5yiXu,532 Broadway,Pizza Place,Bayonne,US,us/pamrapo/bayonne/532broadway/294427849,40.66503492,-74.11728323,Pizza Masters,7002,NA,NA,NA,Pamrapo,NA
AVwcvj3iIN2L1WUfoZRd,1545 Peachtree St N E,"Italian Restaurant,Italian Restaurant Midtown,office",Atlanta,US,us/ga/atlanta/1545peachtreestne/488536694,33.797621,-84.388221,Lpc - La Pietra Cucina,30309,USD,50,55,GA,NA
AVwcvJIxIN2L1WUfoUfH,Rainbow Bazaar Hilton Hawaiian Vlg,Italian Restaurant,Honolulu,US,us/hono/honolulu/rainbowbazaarhiltonhawaiianvlg/-1266389914,21.28290985,-157.8374614,Fresco,96815,NA,NA,NA,Hono,NA
AVwcvkA5IN2L1WUfoZSw,1000 Corporate Dr,American Restaurant,Canonsburg,US,us/pa/canonsburg/1000corporatedr/-1115515520,40.298971,-80.1740109,Jacksons,15317,USD,50,55,PA,NA
AVwcvoPqkufWRAb5yjfu,23233 Saticoy St,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place West Hills,Italian Restaurants,Mediterranean Restaurants,Pizza,Take Out Restaurants,Caterers,Restaurants",Canoga Park,US,us/ca/canogapark/23233saticoyst/-15017787,34.20824,-118.63324,Raz's Little Italy,91304,NA,NA,NA,CA,NA
AVwcvS5LIN2L1WUfoWMG,Harrisonburg Va,American Restaurant,Harrisonburg,US,us/va/harrisonburg/harrisonburgva/939026354,38.430241530000004,-78.87654,Tutti Gusti,22801,USD,0,25,VA,NA
AVwcvYF7_7pvs4fzycye,2918 N Herritage St,Italian Restaurant,Kinston,US,us/nc/kinston/2918nherritagest/1651951976,35.29308927,-77.58469025,Bellini's Pizza & Grill,28501,NA,NA,NA,NC,NA
AVwcw1WCIN2L1WUfonmy,12 Union Ave,"Pizza Place,Sandwich Place,Italian Restaurant,Pizza Place, Sandwich Place, and Italian Restaurant",Framingham,US,us/ma/framingham/12unionave/-1151764390,42.2790034,-71.4170466,"Anastasia���s Pizza, Oven and Grill",1702,NA,NA,NA,MA,NA
AVwcw54-ByjofQCxh7UJ,701 Market St,Restaurant,Saint Louis,US,us/mo/saintlouis/701marketst/-1314918316,38.62668,-90.192488,Gio's Ristorante and Bar,63101,USD,0,30,MO,NA
AVwcw91rByjofQCxh8Gd,298 Racetrack Rd,"Pizza Place,Pizza,Take Out Restaurants,Restaurants,Restaurant",Mcdonough,US,us/ga/mcdonough/298racetrackrd/-500261185,33.430286,-84.13417,Marco's Pizza,30252,NA,NA,NA,GA,NA
AVwcwCdFByjofQCxhxpd,415 Grand Ave,"Cafes,French Restaurants",South San Francisco,US,us/ssf/southsanfrancisco/415grandave/1296129110,37.655709,-122.413233,Amis Creperie + Cafe,94080,NA,NA,NA,Ssf,NA
AVwcwdVD_7pvs4fzyouj,655 5th Ave S,Restaurant,Naples,US,us/fl/naples/6555thaves/95791350,26.141817,-81.79815,Roma Bistro,34102,USD,0,30,FL,NA
AVwcwH6vByjofQCxhyn2,121 W Main St,Pizza Place,Moorestown,US,us/nj/moorestown/121wmainst/873907900,39.96295557,-74.94923864,La Vita's Pizzeria,8057,USD,0,25,NJ,NA
AVwcwkLs_7pvs4fzyp44,161 E Bay St,"bar drinks,cakes desserts,food catering,service staff,Restaurant,Brewery,New American Restaurant",Charleston,US,us/sc/charleston/161ebayst/-1868335731,32.778485,-79.927267,Southend Brewery & Smokehouse,29401,USD,25,40,SC,NA
AVwcwKVcByjofQCxhzCU,924 W 436,Pizza Place,Altamonte Springs,US,us/fl/altamontesprings/924w436/-1767520954,28.664397,-81.420065,Jerry's Pizza & Subs,32714,NA,NA,NA,FL,NA
AVwcwP5_IN2L1WUfohIr,1115 Culver Rd,"Greek Restaurant and Diner,Diner,Greek Restaurant,Greek Restaurant and Diner Culver-Winton-Main",Rochester,US,us/ny/rochester/1115culverrd/-1280078042,43.16568398,-77.56333286,Golden Fox,14609,USD,0,25,NY,NA
AVwcwtvPByjofQCxh5Lu,31243 Palos Verdes Dr W,Restaurant,Rancho Palos Verdes,US,us/plsvrdsest/ranchopalosverdes/31243palosverdesdrw/-513651871,33.749058,-118.407728,Avenue Italy Cucina Italiana,90275,USD,0,30,Pls Vrds Est,NA
AVwcwVS7IN2L1WUfoiA2,1738 Main St,"Restaurants,Pizza",West Warwick,US,us/ri/westwarwick/1738mainst/-2105871985,41.68287,-71.52502,Famous Pizza of West Warwick,2893,NA,NA,NA,RI,http://www.yellowpages.com/west-warwick-ri/mip/famous-pizza-of-west-warwick-10595674/menu?lid=10595674
AVwcwWes_7pvs4fzynkb,648 Main St,"Deli / Bodega,Pizza Place,Take Out Restaurants,Restaurants,Italian Restaurants,Pizza,Delicatessens",Reading,US,us/ma/reading/648mainst/469544948,42.524433,-71.10281,Town Pizza Deli,1867,NA,NA,NA,MA,http://www.yellowpages.com/reading-ma/mip/town-pizza-deli-10222169/menu?lid=10222169
AVwcwZQ6IN2L1WUfoiwk,315 S Coast Highway 101,Shipping Store,Encinitas,US,us/olivenhain/encinitas/315scoasthighway101/1768666793,33.048312,-117.294038,The Ups Store,92024,NA,NA,NA,Olivenhain,NA
AVwcx_HDkufWRAb5y9LN,2328 Fairmount Ave,Locksmiths,Philadelphia,US,us/pa/philadelphia/2328fairmountave/1969307502,39.967141,-75.176412,24 Hour Express Locksmith Inc,19130,NA,NA,NA,PA,NA
AVwcx5-ZIN2L1WUfo0Dn,12833 Ventura Blvd,"feature - Happy Hour,American (traditional) Seafood,feature - Wheelchair Friendly,Brunch,travel,neighborhood - studio-city,recreation,and leisure,feature - Accepts Credit Cards,casual dining,;area - the-valley,motels and lodging,restaurants,feature - Outdoor Dining,feature - Group Dining,feature - Delivery,feature - Open Late,feature - Online Reservations,feature - Fireplace,The-valley,meal - Lunch,feature - WiFi,Restaurant,cuisine - american-traditional,meal - Brunch,cuisine - seafood,hotels,American (new),feature - Live Entertainment,feature - Take Out,Studio City,Studio City Restaurants,Los Angeles,meal - Dinner,cuisine - american-new",Studio City,US,us/ca/studiocity/12833venturablvd/-1228303503,34.145774,-118.411856,River Rock,91604,USD,0,30,CA,NA
AVwcxAMFByjofQCxh8kY,586 E Main St,"Pizza,Take Out Restaurants,Caterers,Restaurants",Ventura,US,us/laconchita/ventura/586emainst/7034553,34.280857,-119.29176,Jimmys Slice,93001,NA,NA,NA,La Conchita,NA
AVwcxBXkByjofQCxh8yC,5254 Market St,"Pizza Place,Pizza Restaurants",Philadelphia,US,us/pa/philadelphia/5254marketst/-273985000,39.959928,-75.225917,Lebel Pizza,19139,NA,NA,NA,PA,NA
AVwc-XbYIN2L1WUfq5wN,14415 Tamiami Trl,Restaurant,North Port,US,us/fl/northport/14415tamiamitrl/-2072600207,27.043706,-82.233745,Olde World Restaurant,34287,USD,25,40,FL,NA
AVwcxBYu_7pvs4fzyu1s,2136 Middle Country Rd,"Pizza,Restaurants,Restaurant,Pizza Place",Centereach,US,us/ny/centereach/2136middlecountryrd/551427959,40.858307,-73.08756,Eleni's Restaurant,11720,USD,0,25,NY,NA
AVwcxcO-_7pvs4fzyzoz,90 Ridge Trail Dr,Restaurant,Sedona,US,us/az/sedona/90ridgetraildr/-879947785,34.773736,-111.765294,The Grille At Shadowrock Sedona Hilton,86351-7390,USD,0,30,AZ,NA
AVwcxDWDIN2L1WUfoqTi,803 Spartanburg Hwy,"Pizza,Restaurants,American restaurants,Italian Restaurant,Italian Restaurants",Hendersonville,US,us/nc/hendersonville/803spartanburghwy/-1777137148,35.30649,-82.45261,Mike's Pizza And Pasta,28792,NA,NA,NA,NC,http://www.yellowpages.com/hendersonville-nc/mip/mikes-pizza-and-pasta-475063567/menu
AVwcxGXA_7pvs4fzyvzJ,14 Main St,Pizza Place,Hopkinton,US,us/ma/hopkinton/14mainst/1122496188,42.229055,-71.52004048,Bill's Pizza,1748,NA,NA,NA,MA,NA
